signal_date,variant,rank,symbol,name,score,return_1d_net,return_3d_net,return_5d_net,return_10d_net
2025-10-29,quality_momentum,7,300606.SZ,,0.98884761,-0.0396147,-0.06388655,-0.10122786,-0.11765806
2025-10-29,quality_momentum,8,000776.SZ,,0.98698884,-0.01276962,-0.06460905,-0.06795355,-0.04036155
2025-10-29,quality_momentum,9,600497.SH,,0.98513013,0.00398236,-0.0269,-0.0519,0.00259771
2025-10-29,quality_momentum,10,000878.SZ,,0.98327136,-0.00790109,-0.06572981,-0.07936859,-0.04990869
2025-10-29,quality_momentum,11,300768.SZ,,0.98141265,0.03213712,-0.00663933,-0.02818175,-0.10875045
2025-10-29,quality_momentum,12,002785.SZ,,0.97955388,-0.01032166,-0.02173155,-0.06383976,0.060583
2025-10-29,quality_momentum,13,002654.SZ,,0.97769517,-0.05927698,-0.05810611,-0.06454634,-0.00541283
2025-10-29,quality_momentum,14,002128.SZ,,0.97583646,0.01436983,0.0278619,0.00643334,0.08738569
2025-10-29,quality_momentum,15,300042.SZ,,0.97397768,-0.04370555,-0.04915842,-0.08944927,0.00506757
2025-10-29,quality_momentum,16,600115.SH,,0.97211897,-0.0019,0.0396801,0.027206,0.09581316
2025-10-29,quality_momentum,17,300684.SZ,,0.9702602,0.00468847,-0.05481327,-0.11225616,-0.12975669
2025-10-29,quality_momentum,18,002533.SZ,,0.96840149,-0.01617496,-0.01993157,0.0198881,-0.02594209
2025-10-29,quality_momentum,19,688257.SH,,0.96654278,-0.02665873,0.02957292,0.05559054,0.16553593
2025-10-29,quality_momentum,20,603186.SH,,0.96468401,-0.03048299,-0.05602527,-0.09251421,-0.16326225
2025-10-30,quality_momentum,1,600667.SH,,1.0,-0.02462728,0.02082728,0.09014548,0.05491815
2025-10-30,quality_momentum,2,002409.SZ,,0.99809521,-0.04403136,-0.09099535,-0.06621223,-0.03733983
2025-10-30,quality_momentum,3,600388.SH,,0.99619049,0.01735391,-0.02055224,-9.5e-05,-0.02416236
2025-10-30,quality_momentum,4,600115.SH,,0.9942857,-0.00397895,0.027206,0.027206,0.10412915
2025-10-30,quality_momentum,5,300073.SZ,,0.99238098,-0.02796707,-0.10244427,-0.03598763,-0.04715926
2025-10-30,quality_momentum,6,301148.SZ,,0.99047619,-0.00717234,-0.04115016,-0.04935164,-0.04495799
2025-10-30,quality_momentum,7,000035.SZ,,0.98857141,-0.013645,-0.01532281,-0.00022219,-0.00357789
2025-10-30,quality_momentum,8,600268.SH,,0.98666668,-0.01792023,-0.00695908,0.10349626,0.04025847
2025-10-30,quality_momentum,9,000878.SZ,,0.98476189,-0.01452346,-0.09630175,-0.04690546,-0.0304401
2025-10-30,quality_momentum,10,600819.SH,,0.98285717,0.0296534,-0.0043271,0.00538154,0.14615824
2025-10-30,quality_momentum,11,002056.SZ,,0.98095238,-0.01816394,-0.07020856,0.02969857,-0.02606353
2025-10-30,quality_momentum,12,605389.SH,,0.9790476,0.04877987,-0.01302483,-0.01101619,-0.06061443
2025-10-30,quality_momentum,13,000893.SZ,,0.97714287,-0.01018799,-0.04973331,-0.01918631,0.02580535
2025-10-30,quality_momentum,14,601899.SH,,0.97523808,-0.03404404,-0.10443943,-0.0475445,-0.03436548
2025-10-30,quality_momentum,15,600111.SH,,0.97333336,-0.02592466,-0.07551136,-0.07935537,-0.11241318
2025-10-30,quality_momentum,16,002414.SZ,,0.97142857,-0.01886111,-0.07327804,-0.07963848,-0.06055724
2025-10-30,quality_momentum,17,000021.SZ,,0.96952379,-0.05784401,-0.09245939,-0.07497688,-0.11029157
2025-10-30,quality_momentum,18,603186.SH,,0.96761906,-0.02109866,-0.09371972,-0.07118214,-0.15068963
2025-10-30,quality_momentum,19,601179.SH,,0.96571428,0.01809998,0.00309996,0.18559993,0.19810002
2025-10-30,quality_momentum,20,688257.SH,,0.96380955,0.03080221,0.04112924,0.12374546,0.20291929
2025-10-31,quality_momentum,1,600089.SH,,1.0,,,,
2025-10-31,quality_momentum,2,688257.SH,,0.99837136,0.0222667,0.04810002,0.14726664,0.12310006
2025-10-31,quality_momentum,3,601012.SH,,0.99674267,0.01728577,0.02056137,0.06875972,0.02758054
2025-10-31,quality_momentum,4,605389.SH,,0.99511403,0.00427645,-0.07322351,-0.06248827,-0.01778237
2025-10-31,quality_momentum,5,688548.SH,,0.99348533,0.00765884,-0.01807647,-0.01219411,-0.04675292
2025-10-31,quality_momentum,6,000923.SZ,,0.99185669,-0.0337809,-0.06141107,-0.02581068,-0.01358961
2025-10-31,quality_momentum,7,002466.SZ,,0.990228,-0.01311119,-0.00943538,0.06775633,0.06941044
2025-10-31,quality_momentum,8,688125.SH,,0.98859936,0.08534285,0.06575433,0.04221523,0.10081601
2025-10-31,quality_momentum,9,603308.SH,,0.98697066,-0.01101388,0.07734049,0.04417599,-0.05531771
2025-10-31,quality_momentum,10,688239.SH,,0.98534203,-0.00883797,0.02660177,0.12129516,-0.04502767
2025-10-31,quality_momentum,11,603730.SH,,0.98371333,-0.00063093,-0.00824515,-0.0247426,-0.07423501
2025-10-31,quality_momentum,12,600236.SH,,0.98208469,0.00878094,-0.0032351,-0.01391604,-0.04061832
2025-10-31,quality_momentum,13,605598.SH,,0.98045605,,,,
2025-10-31,quality_momentum,14,000762.SZ,,0.97882736,-0.01172609,0.01472889,0.09447193,0.1061877
2025-10-31,quality_momentum,15,000599.SZ,,0.97719872,-0.00815978,0.02000929,-0.00033502,0.12173067
2025-10-31,quality_momentum,16,688102.SH,,0.97557002,0.01321988,-0.01701998,0.07057131,0.08516981
2025-10-31,quality_momentum,17,603217.SH,,0.97394139,-0.01536152,-0.0522846,-0.01805381,-0.04997688
2025-10-31,quality_momentum,18,002169.SZ,,0.97231269,0.03926221,0.14458914,0.09374164,0.0307877
2025-10-31,quality_momentum,19,000901.SZ,,0.97068405,,,,
2025-10-31,quality_momentum,20,002056.SZ,,0.96905535,-0.00520651,0.03022098,0.06470372,-0.03071429
2025-11-03,quality_momentum,1,600388.SH,,1.0,-0.01877759,0.00171664,0.03064979,-0.036258
2025-11-03,quality_momentum,2,000923.SZ,,0.99841774,-0.04141701,-0.00958395,0.01456538,-0.00135115
2025-11-03,quality_momentum,3,688239.SH,,0.99683547,-0.04041959,0.11516949,0.08325862,-0.01681687
2025-11-03,quality_momentum,4,002169.SZ,,0.99525315,0.01670468,0.07716985,0.04810007,-0.01817905
2025-11-03,quality_momentum,5,605189.SH,,0.99367088,-0.07737171,-0.08333001,-0.12603114,-0.14340941
2025-11-03,quality_momentum,6,601168.SH,,0.99208862,-0.05403271,0.00757868,0.03472217,-0.01180946
2025-11-03,quality_momentum,7,600029.SH,,0.99050635,-0.02060498,0.00385539,0.02975472,0.04270438
2025-11-03,quality_momentum,8,000833.SZ,,0.98892403,-0.07938183,0.04834217,0.1336933,0.42425011
2025-11-03,quality_momentum,9,300975.SZ,,0.98734176,-0.03602968,-0.02374296,0.0117519,-0.05036417
2025-11-03,quality_momentum,10,600885.SH,,0.9857595,-0.03385611,0.08267067,0.0487779,0.00520134
2025-11-03,quality_momentum,11,002128.SZ,,0.98417723,-0.02463601,0.01967993,0.07362983,0.06168378
2025-11-03,quality_momentum,12,603530.SH,,0.98259491,,,,
2025-11-03,quality_momentum,13,688102.SH,,0.98101264,-0.03220305,-0.0178219,0.09209074,0.09619964
2025-11-03,quality_momentum,14,601898.SH,,0.97943038,-0.0019,0.0330162,0.05606089,0.01066985
2025-11-03,quality_momentum,15,600236.SH,,0.97784811,-0.03096213,-0.02039407,-0.02964108,-0.05606116
2025-11-03,quality_momentum,16,300596.SZ,,0.97626585,-0.04497164,-0.01814413,-0.01986705,-0.01568297
2025-11-03,quality_momentum,17,600228.SH,,0.97468352,-0.02738727,-0.01989099,0.07606101,0.07156323
2025-11-03,quality_momentum,18,603308.SH,,0.97310126,-0.01850706,0.06657211,0.04689918,-0.03230367
2025-11-03,quality_momentum,19,600221.SH,,0.97151899,-0.01829349,0.01449343,0.00356448,0.01449343
2025-11-03,quality_momentum,20,002768.SZ,,0.96993673,-0.03722603,0.03129109,0.12523511,0.06564663
2025-11-04,quality_momentum,1,600667.SH,,1.0,0.13143328,0.08698893,0.02032223,-0.04634446
2025-11-04,quality_momentum,2,605189.SH,,0.99826992,0.02119341,-0.04110516,-0.06419857,-0.08621794
2025-11-04,quality_momentum,3,600179.SH,,0.99653977,0.00270829,0.10409079,0.04879119,0.05339948
2025-11-04,quality_momentum,4,300421.SZ,,0.99480969,0.06485746,-0.0309645,-0.08818523,-0.12724061
2025-11-04,quality_momentum,5,603861.SH,,0.9930796,0.07565104,0.15320209,0.16626328,0.02422247
2025-11-04,quality_momentum,6,300863.SZ,,0.99134946,0.06841568,0.02125786,0.00652101,0.01052102
2025-11-04,quality_momentum,7,600236.SH,,0.98961937,0.01578711,0.00490272,0.00082113,-0.03999521
2025-11-04,quality_momentum,8,002532.SZ,,0.98788929,0.02153749,0.0785687,0.05981874,0.0160687
2025-11-04,quality_momentum,9,002379.SZ,,0.98615915,0.02976497,0.11914195,0.13191004,0.05325837
2025-11-04,quality_momentum,10,000833.SZ,,0.98442906,0.08865119,0.18642029,0.21529158,0.44363813
2025-11-04,quality_momentum,11,600228.SH,,0.98269898,-0.00651542,0.02733078,0.1088692,0.08425384
2025-11-04,quality_momentum,12,000792.SZ,,0.98096883,0.04914206,0.09890812,0.05935055,0.13846576
2025-11-04,quality_momentum,13,600556.SH,,0.97923875,0.0394476,-0.01261975,0.00422554,0.08998361
2025-11-04,quality_momentum,14,002128.SZ,,0.97750866,7.16e-05,0.06868359,0.0568539,0.03516618
2025-11-04,quality_momentum,15,300082.SZ,,0.97577852,0.01288955,0.09935146,0.32460739,0.29047768
2025-11-04,quality_momentum,16,300423.SZ,,0.97404844,0.04472578,0.01036999,-0.0019,-0.01907784
2025-11-04,quality_momentum,17,000807.SZ,,0.97231835,0.00203872,0.10969739,0.07993811,0.03704965
2025-11-04,quality_momentum,18,300302.SZ,,0.97058821,0.04013641,0.06769364,0.07469969,-0.01264262
2025-11-04,quality_momentum,19,002829.SZ,,0.96885812,0.02554121,-0.00368187,0.00879142,-0.03326134
2025-11-04,quality_momentum,20,688239.SH,,0.96712804,0.07527986,0.17445502,0.06860272,0.0108651
2025-11-05,quality_momentum,1,000833.SZ,,1.0,0.04202301,0.12686058,0.27968849,0.3278233
2025-11-05,quality_momentum,2,603099.SH,,0.99835795,-0.05608913,-0.02649506,-0.03009434,0.05788804
2025-11-05,quality_momentum,3,000792.SZ,,0.9967159,0.01995354,0.0300709,0.00538451,0.13124451
2025-11-05,quality_momentum,4,601969.SH,,0.99507391,-0.00596912,0.13746934,0.11814074,0.24937164
2025-11-05,quality_momentum,5,600667.SH,,0.99343187,-0.05974309,-0.02739012,-0.06660583,-0.18131171
2025-11-05,quality_momentum,6,300423.SZ,,0.99178982,-0.03120832,-0.03003596,-0.06520597,-0.05699957
2025-11-05,quality_momentum,7,600188.SH,,0.99014777,0.00067903,0.01035017,-0.03993996,-0.06637448
2025-11-05,quality_momentum,8,300001.SZ,,0.98850572,-0.0015669,-0.00256626,-0.03754297,-0.06252627
2025-11-05,quality_momentum,9,300882.SZ,,0.98686373,-0.01886463,0.07742144,0.05082814,-0.05279408
2025-11-05,quality_momentum,10,600221.SH,,0.98522168,-0.0019,-0.01265268,-0.00727634,-0.05566345
2025-11-05,quality_momentum,11,002532.SZ,,0.98357964,0.0591687,0.06451217,0.08741292,0.01031374
2025-11-05,quality_momentum,12,688663.SH,,0.98193759,-0.00575773,-0.0175451,-0.08934105,-0.11055836
2025-11-05,quality_momentum,13,002192.SZ,,0.98029554,0.04258868,0.08375732,0.08287198,0.40358915
2025-11-05,quality_momentum,14,600288.SH,,0.97865355,0.00734212,-0.01915199,-0.0339394,-0.07460483
2025-11-05,quality_momentum,15,001225.SZ,,0.9770115,-0.03242064,0.03059548,-0.05773482,0.04262424
2025-11-05,quality_momentum,16,601012.SH,,0.97536945,-0.01151103,0.04157821,-0.04995497,-0.03164827
2025-11-05,quality_momentum,17,920925.BJ,,0.97372741,-0.02059677,-0.03516917,-0.05496577,-0.10170761
2025-11-05,quality_momentum,18,600118.SH,,0.97208536,0.0063064,0.05249629,0.03209765,-0.03542872
2025-11-05,quality_momentum,19,002379.SZ,,0.97044337,0.06493174,0.08473373,0.13621883,0.00750597
2025-11-05,quality_momentum,20,605338.SH,,0.96880132,-0.01167556,0.11033749,0.13025059,0.01692689
2025-11-06,quality_momentum,1,002532.SZ,,1.0,-0.006936,-0.02420215,0.0232798,-0.09542519
2025-11-06,quality_momentum,2,000807.SZ,,0.99848253,0.03272319,0.00502464,0.07019774,-0.04181858
2025-11-06,quality_momentum,3,000792.SZ,,0.99696511,0.02305046,-0.01378116,0.04483269,0.05948611
2025-11-06,quality_momentum,4,002128.SZ,,0.99544764,0.02224188,0.01092536,0.05430524,-0.01547977
2025-11-06,quality_momentum,5,603568.SH,,0.99393022,-0.01331164,-0.0306404,-0.00443585,-0.00147729
2025-11-06,quality_momentum,6,300882.SZ,,0.99241275,0.05780142,0.11097313,0.11750293,-0.08398957
2025-11-06,quality_momentum,7,002379.SZ,,0.99089527,0.01666149,0.02826239,0.05842478,-0.0803223
2025-11-06,quality_momentum,8,601012.SH,,0.98937786,0.05540129,0.02859907,-0.03147483,-0.09154874
2025-11-06,quality_momentum,9,603823.SH,,0.98786038,-0.0335455,-0.05598513,-0.05713582,-0.1140979
2025-11-06,quality_momentum,10,000636.SZ,,0.98634297,0.00985812,-0.04669286,-0.07244875,-0.07468839
2025-11-06,quality_momentum,11,002663.SZ,,0.98482549,0.00230168,-0.01030345,-0.00610178,-0.06072357
2025-11-06,quality_momentum,12,000833.SZ,,0.98330802,0.04190408,0.06726422,0.24882044,0.24132771
2025-11-06,quality_momentum,13,600118.SH,,0.9817906,0.06507674,-0.00701627,0.02089064,-0.0614349
2025-11-06,quality_momentum,14,300082.SZ,,0.98027313,0.03008296,0.24117033,0.39362239,0.09724716
2025-11-06,quality_momentum,15,603308.SH,,0.97875571,-0.01385597,-0.06933183,-0.11787325,-0.15278476
2025-11-06,quality_momentum,16,603817.SH,,0.97723824,-0.00451784,0.03213138,0.02820468,-0.03724031
2025-11-06,quality_momentum,17,603049.SH,,0.97572076,-0.0072568,0.01088729,0.00864089,-0.03594178
2025-11-06,quality_momentum,18,000612.SZ,,0.97420335,0.05543081,0.0281752,0.0441526,-0.0789677
2025-11-06,quality_momentum,19,300980.SZ,,0.97268587,0.00092045,-0.0241501,-0.13665397,-0.24320367
2025-11-06,quality_momentum,20,600382.SH,,0.97116846,0.02947257,0.00725033,-0.03065816,-0.10124639
2025-11-07,quality_momentum,1,000792.SZ,,1.0,-0.01658312,-0.04015347,0.03673988,0.0131696
2025-11-07,quality_momentum,2,601012.SH,,0.99857754,-0.0053965,-0.09280909,-0.0403615,-0.17060624
2025-11-07,quality_momentum,3,600819.SH,,0.99715507,,,,
2025-11-07,quality_momentum,4,002459.SZ,,0.99573255,0.02304942,-0.04775302,-0.03022098,-0.1684543
2025-11-07,quality_momentum,5,600481.SH,,0.99431008,-0.01676488,-0.09514325,-0.09379193,-0.2100081
2025-11-07,quality_momentum,6,600382.SH,,0.99288762,-0.01584169,-0.05259707,-0.08935245,-0.1565261
2025-11-07,quality_momentum,7,603558.SH,,0.99146515,-0.00690416,-0.00523605,0.00310416,-0.04943957
2025-11-07,quality_momentum,8,300132.SZ,,0.99004269,0.02848309,0.07207621,0.06150819,-0.04813519
2025-11-07,quality_momentum,9,002176.SZ,,0.98862022,-0.01275135,-0.03612369,-0.02026388,-0.10457109
2025-11-07,quality_momentum,10,300882.SZ,,0.9871977,0.03419159,0.00866342,0.04035352,-0.148907
2025-11-07,quality_momentum,11,002192.SZ,,0.98577523,-0.01099093,-0.011799,0.15001922,
2025-11-07,quality_momentum,12,601969.SH,,0.98435277,0.00168427,-0.01534082,0.17372728,0.028566
2025-11-07,quality_momentum,13,300774.SZ,,0.9829303,-0.06346509,0.05506198,0.03204707,0.21156369
2025-11-07,quality_momentum,14,600388.SH,,0.98150784,-0.00770377,-0.05297363,-0.07270667,-0.11159234
2025-11-07,quality_momentum,15,002532.SZ,,0.98008537,0.00822291,0.02991488,0.01111519,-0.08722179
2025-11-07,quality_momentum,16,600496.SH,,0.97866285,-0.00649768,0.03488165,-0.00879651,-0.08235974
2025-11-07,quality_momentum,17,300001.SZ,,0.97724038,-0.02913737,-0.0631841,-0.05994151,-0.14295059
2025-11-07,quality_momentum,18,601888.SH,,0.97581792,,,,
2025-11-07,quality_momentum,19,002466.SZ,,0.97439545,-0.02251857,-0.07423676,-0.00035361,-0.06049106
2025-11-07,quality_momentum,20,300890.SZ,,0.97297299,-0.02902763,-0.0303574,0.00528088,-0.14392128
2025-11-10,quality_momentum,1,000792.SZ,,1.0,-0.0234686,0.0345706,0.09613922,0.00515884
2025-11-10,quality_momentum,2,002466.SZ,,0.99860531,-0.04926843,0.01564386,0.0858193,-0.08172454
2025-11-10,quality_momentum,3,600556.SH,,0.99721062,-0.01094976,0.06295677,0.09161435,-0.0335742
2025-11-10,quality_momentum,4,000762.SZ,,0.99581587,-0.02352716,0.00221949,0.0578323,-0.10591644
2025-11-10,quality_momentum,5,002459.SZ,,0.99442118,-0.02097895,-0.0755842,-0.06900523,-0.19597894
2025-11-10,quality_momentum,6,002214.SZ,,0.99302649,0.01943006,0.01001967,0.02256677,-0.04832408
